pitch_velocity,batterId,pitcherId,batter_side,pitcher_side,pitch_movement_x,pitch_movement_y,plate_x,plate_y,bat_speed,swing_length,pitch_zone,outs,balls,strikes,bat_score,fld_score,launch_angle,launch_speed
83.4,668804,657376,L,R,1.09,0.34,0.18,1.75,71.8,8.0,8,0,0,0,0,2,-41.0,102.2
89.2,516782,680885,R,R,0.41,-0.31,0.57,2.25,65.8,7.3,6,2,1,2,0,0,-17.0,71.4
83.3,807799,670102,L,R,-0.36,0.8,-0.83,2.21,66.6,8.0,13,0,0,1,0,0,-24.0,85.4
84.7,519203,657097,L,R,-1.49,0.66,-0.25,2.36,62.9,7.3,5,0,0,1,3,8,9.0,70.8
93.6,665742,656222,L,L,0.31,1.7,-0.07,2.56,74.0,7.0,5,1,2,0,4,9,56.0,78.0
89.0,607043,571948,L,L,1.32,-0.06,0.55,2.39,68.4,5.8,6,1,0,0,2,7,4.0,90.9
89.6,665877,607536,R,L,0.61,0.96,-0.86,2.33,70.0,7.9,13,0,2,2,2,2,29.0,104.5
85.5,518792,594902,L,R,-1.23,0.67,-0.21,1.89,80.8,8.3,8,2,0,1,4,2,28.0,86.2
90.6,670623,605400,R,R,-1.23,0.78,0.26,2.21,68.7,8.6,5,0,1,1,0,6,53.0,72.3
79.5,502671,663941,R,R,0.73,-1.23,0.28,3.5,61.7,6.0,3,0,0,0,0,0,-2.0,103.7
98.3,664770,472610,L,R,-0.49,1.06,-0.22,3.01,69.7,5.7,2,2,1,2,3,2,-16.0,96.7
93.2,518692,650633,L,R,-1.27,0.42,0.02,2.37,67.0,5.6,5,0,3,2,1,0,22.0,72.2
90.8,677594,687765,R,R,0.21,0.4,0.2,3.06,67.8,6.6,2,1,1,2,3,0,6.0,101.1
90.5,657656,664192,R,L,0.45,1.17,-0.4,3.17,63.9,6.0,1,1,0,0,1,0,50.0,64.8
88.1,663757,663559,L,L,-0.46,0.71,-0.35,2.68,69.7,8.4,4,0,2,2,2,3,5.0,100.8
97.9,657136,685801,R,R,-0.57,1.73,0.24,2.23,70.3,7.8,5,1,0,0,3,1,31.0,100.0
85.8,687263,686642,R,L,-0.22,-0.06,-0.4,2.62,76.9,7.3,4,0,2,2,3,3,38.0,109.2
93.8,683737,695076,L,R,-0.76,1.27,-0.74,2.95,65.7,6.6,1,2,1,1,0,0,17.0,79.1
89.5,677594,663687,R,L,1.05,1.39,0.31,3.11,74.0,6.8,3,2,0,2,2,0,25.0,100.4
95.0,683737,621383,L,L,0.24,1.47,-0.03,3.01,58.3,5.2,2,1,0,0,0,1,13.0,81.9
83.5,686823,434378,L,R,-1.19,0.51,-0.47,1.39,65.7,7.5,7,0,0,1,2,4,17.0,91.8
91.0,687462,663767,L,R,-1.23,0.13,-1.1,2.63,67.2,6.7,11,2,1,1,4,6,41.0,79.7
89.8,660271,683409,L,R,0.07,0.26,0.53,2.93,75.7,7.2,3,2,1,2,8,2,19.0,100.2
79.0,680776,605135,L,R,-1.3,0.04,-0.17,1.67,73.8,8.0,8,2,0,2,3,0,2.0,92.6
96.5,623168,677960,R,L,0.61,1.04,-0.38,2.85,64.6,5.9,1,1,0,1,0,2,23.0,90.1
85.1,680716,669372,R,R,0.38,0.4,0.29,2.45,72.4,6.7,6,2,2,2,0,2,-19.0,96.0
83.5,695578,663460,L,L,-1.07,-0.06,-0.18,2.72,74.0,6.6,5,0,1,1,4,4,39.0,81.3
77.4,691026,694738,R,R,1.57,-0.46,-0.5,1.98,71.0,7.9,7,1,3,2,2,3,68.0,62.5
84.2,677649,668943,R,R,0.07,0.14,-0.63,1.95,78.1,8.0,7,2,1,0,9,8,1.0,104.1
95.2,690993,681402,L,R,-1.06,1.41,0.31,2.74,73.9,6.7,6,2,1,2,0,4,59.0,102.3
88.2,606466,681190,L,R,-1.39,0.75,-0.49,2.81,76.9,7.7,4,0,0,1,0,0,48.0,93.2
85.2,502054,687792,R,L,-0.06,0.31,0.06,3.48,70.0,5.9,2,0,3,2,0,0,51.0,78.9
84.1,686823,669854,L,R,-1.05,0.63,-0.84,3.38,65.8,7.0,11,1,2,2,0,1,36.0,67.5
92.4,682657,686730,L,R,-0.57,1.34,-0.48,2.78,70.1,7.2,1,0,3,1,0,0,39.0,98.4
85.9,663697,676440,R,R,0.89,-0.35,0.54,2.74,78.3,7.6,3,0,0,1,0,0,-23.0,76.6
86.7,606466,657277,L,R,-0.55,-0.2,-0.64,1.97,72.8,7.6,7,1,1,2,0,10,23.0,103.0
92.1,602104,805673,R,R,0.01,0.94,0.31,2.79,65.0,7.6,3,1,0,1,2,0,76.0,80.0
90.3,663886,681799,R,R,0.11,0.43,-0.38,2.98,69.8,6.4,1,1,1,0,2,0,-2.0,93.7
82.4,671739,679525,L,R,0.4,-0.81,0.75,1.56,78.9,8.7,9,0,0,0,1,3,17.0,99.3
86.7,641355,689147,L,R,0.99,0.03,-0.68,1.8,67.5,7.9,7,1,1,2,5,8,1.0,98.4
94.7,621438,605452,R,R,-0.91,1.0,0.6,2.23,70.6,7.4,6,1,2,2,2,7,-17.0,87.6
82.1,571771,664875,R,R,1.28,0.39,-0.43,1.28,70.5,8.0,13,0,1,2,11,4,-57.0,48.9
79.3,592206,665871,R,R,1.08,0.13,-0.07,2.02,74.9,8.1,8,1,1,1,1,0,15.0,106.8
80.5,693304,650644,R,R,1.54,-0.12,1.29,2.31,57.3,7.0,14,1,0,2,0,0,-52.0,71.4
86.0,666464,669467,R,R,0.42,-0.34,0.88,2.58,74.8,8.7,14,1,2,2,1,1,-16.0,73.9
97.7,670623,668881,R,R,-0.7,1.5,-0.18,2.75,62.0,6.7,5,0,3,2,0,0,21.0,85.2
95.6,630105,694297,L,R,-0.55,1.3,-0.13,1.64,62.7,5.9,8,2,1,2,0,0,9.0,84.7
76.7,691026,694738,R,R,1.57,-0.5,-0.89,1.8,71.5,8.1,13,1,3,2,2,3,21.0,42.8
90.4,502671,678020,R,R,0.16,0.33,0.13,2.18,69.9,7.6,8,1,0,1,8,10,22.0,73.8
88.0,621439,700249,R,L,1.29,0.76,-0.04,1.95,77.6,8.2,8,2,0,1,0,0,17.0,105.6
87.0,669257,605397,R,R,0.4,-0.02,-0.31,2.43,74.0,7.1,4,1,0,0,0,0,58.0,88.1
89.1,467793,622554,L,R,0.51,0.16,0.4,1.92,68.0,7.1,9,0,2,1,0,7,14.0,86.0
96.5,668715,668873,R,R,-0.69,1.28,0.75,2.23,70.0,6.7,6,2,1,2,0,0,34.0,86.7
87.0,663728,650556,L,R,0.61,-0.6,-0.57,1.87,75.0,8.2,7,2,0,2,3,4,-1.0,91.2
96.1,668939,543037,L,R,-1.02,1.07,-1.28,1.78,58.3,6.2,13,0,1,2,0,1,3.0,73.8
82.7,671739,679525,L,R,0.59,-0.86,-0.28,2.37,76.9,7.4,4,1,0,2,2,4,10.0,108.8
99.6,624424,679885,L,R,-1.27,0.69,0.2,2.24,77.6,7.3,5,0,0,0,1,5,42.0,88.9
85.4,660766,663460,R,L,0.99,0.37,0.5,2.68,72.7,7.6,6,1,0,1,4,4,-11.0,99.6
95.9,668709,677958,L,R,-0.8,1.2,-0.31,1.61,74.0,7.1,7,0,2,1,0,0,-6.0,95.6
89.8,672569,681402,L,R,-1.44,0.78,-0.15,1.39,69.3,6.8,8,2,0,1,0,7,-43.0,82.0
85.0,514888,682243,R,R,-1.34,-0.01,-0.42,1.52,72.2,8.2,7,1,1,0,0,1,-9.0,94.4
87.5,592669,571578,R,L,-0.03,0.48,-0.19,2.67,85.4,7.8,5,1,0,0,4,1,75.0,85.3
84.4,663697,592791,R,R,0.51,0.64,-0.09,2.7,71.9,6.6,5,0,1,1,0,0,31.0,68.7
91.9,657136,686752,R,R,0.48,0.94,1.38,2.84,69.8,7.6,12,1,0,1,2,0,65.0,69.2
82.0,682729,677960,R,L,-1.16,0.15,-0.35,2.5,75.9,7.5,4,0,1,0,0,2,0.0,79.5
92.9,553993,657277,R,R,-1.35,0.37,-0.48,2.23,75.0,7.4,4,0,3,1,0,10,-4.0,90.3
94.5,664056,680885,R,R,0.18,0.86,0.09,3.77,63.0,5.7,12,2,0,1,0,2,30.0,75.7
86.4,669004,669276,L,L,-0.27,0.53,-1.0,2.2,70.4,8.5,13,1,1,1,4,2,-47.0,42.4
94.3,661388,682847,R,R,-1.01,0.31,-0.19,2.67,80.2,7.4,5,1,0,0,1,2,29.0,92.8
86.6,643289,680704,R,R,-0.89,0.04,0.96,2.07,69.7,7.9,14,2,3,2,5,0,8.0,81.8
91.4,678882,670102,R,R,-0.2,1.59,1.1,2.09,62.5,7.9,14,2,0,1,0,2,41.0,70.8
94.5,643396,642547,R,R,-0.53,1.25,-0.05,2.83,67.0,6.0,2,0,2,1,0,1,13.0,92.5
77.8,643396,664123,R,R,1.4,0.28,1.18,2.75,64.4,7.4,12,1,1,1,4,2,11.0,82.6
77.7,666149,571945,R,R,0.88,-1.17,0.85,2.33,59.2,7.6,14,0,1,2,3,6,41.0,80.1
91.7,572233,696131,R,R,-1.07,1.29,0.78,2.64,79.7,7.3,6,0,2,2,3,1,59.0,76.4
84.1,680777,687424,R,R,0.37,0.28,-0.17,2.25,14.8,2.0,5,0,0,0,5,5,33.0,33.4
96.1,666149,694297,R,R,-1.27,0.65,0.18,1.8,67.3,8.1,8,1,3,2,1,0,-32.0,76.8
98.0,665052,660896,L,R,-0.93,1.6,-0.13,2.02,79.4,8.1,8,1,0,0,3,3,12.0,80.9
81.8,682868,628317,R,R,0.87,0.65,0.16,2.81,71.6,7.9,5,1,2,2,0,0,74.0,74.6
96.0,643289,663423,R,R,-0.29,1.45,0.46,2.52,64.9,7.2,6,2,1,1,4,3,46.0,77.3
87.9,683021,543135,R,R,-1.21,0.09,0.08,1.95,66.2,7.0,8,2,1,1,0,3,8.0,99.6
86.7,680777,677960,R,L,1.09,0.29,-0.63,1.41,71.7,9.2,13,0,0,1,1,4,-60.0,49.8
86.1,676609,692285,R,R,0.86,0.4,0.21,2.82,65.6,6.4,2,0,0,2,1,3,61.0,81.0
86.7,671218,593958,R,L,1.38,0.47,1.1,2.29,74.4,7.1,14,1,1,2,0,1,8.0,101.7
96.8,519203,672335,L,L,0.48,1.44,-0.92,2.42,64.0,6.3,13,1,0,2,1,4,32.0,77.9
94.8,702616,805673,L,R,-1.13,1.34,-0.75,2.33,72.2,6.9,4,0,0,0,0,0,45.0,75.1
97.8,680700,472610,L,R,-0.95,0.93,-0.16,2.95,68.9,6.3,2,2,1,0,2,1,59.0,77.2
97.1,666139,472610,L,R,-1.4,0.91,0.02,2.36,73.6,6.4,5,1,1,1,7,2,43.0,83.7
79.5,664770,608371,L,R,1.02,-1.27,0.33,2.79,65.8,6.1,3,1,1,0,2,0,42.0,89.9
95.5,694388,669199,L,R,-0.66,1.41,-0.59,2.52,71.5,8.1,4,1,3,2,0,3,22.0,78.8
87.4,681624,677955,R,R,0.3,0.02,0.5,1.87,68.0,7.5,9,0,0,1,10,3,51.0,71.1
87.8,666971,506433,R,R,-0.42,0.49,-0.4,1.9,70.8,8.4,7,0,1,2,2,5,31.0,66.2
87.3,663886,682120,R,L,-0.03,0.22,-0.13,1.89,69.3,8.2,8,0,0,0,1,2,-1.0,95.3
90.6,671739,623211,L,R,0.04,0.62,0.69,1.6,82.8,9.0,9,1,2,1,1,0,77.0,79.5
91.6,457705,607067,R,R,-1.1,0.8,0.02,2.89,72.2,8.0,2,0,3,2,2,4,55.0,97.0
93.1,630105,656427,L,R,-0.48,1.29,-0.02,2.99,67.7,6.1,2,0,3,2,1,1,-18.0,79.2
88.6,666150,542881,L,L,0.33,1.56,-0.31,2.9,65.8,6.2,1,0,3,1,0,0,11.0,99.1
97.3,665862,642397,L,L,1.7,0.68,1.07,2.56,69.2,6.9,14,0,0,0,3,5,-2.0,59.5
91.3,669364,621244,L,R,0.1,0.74,1.06,2.27,61.0,5.8,14,1,2,1,3,0,-9.0,81.3
87.2,680869,622250,R,R,0.18,0.37,0.29,1.55,67.1,7.7,9,0,2,1,4,4,-36.0,53.3
95.4,666158,656302,L,R,-0.31,1.16,0.24,2.8,76.6,6.8,2,2,2,0,1,2,10.0,101.1
91.2,678662,808967,R,R,0.29,0.5,0.26,2.63,72.8,7.4,2,2,0,0,1,4,32.0,104.0
85.6,671739,663738,L,L,0.95,-0.06,1.23,2.04,74.7,8.8,14,1,3,1,1,1,2.0,99.4
74.8,691016,543135,L,R,1.22,-0.23,-0.26,2.93,78.4,7.6,2,0,1,0,3,3,35.0,99.4
90.2,592200,700241,R,R,-1.22,0.57,-0.6,2.83,59.6,5.9,4,0,0,0,0,1,-27.0,52.2
89.1,571970,656302,L,R,0.23,0.22,0.3,2.38,66.4,6.6,6,0,2,2,1,2,57.0,82.9
86.2,621550,614179,R,R,0.22,-0.17,-0.01,2.07,74.0,8.3,8,2,0,1,4,5,-17.0,90.4
87.6,669394,701581,R,R,-1.27,0.43,-0.24,1.71,74.1,8.3,8,1,1,1,0,0,25.0,101.5
84.1,681351,571760,R,L,1.46,0.6,0.04,1.14,28.6,6.5,14,1,2,2,3,1,-66.0,40.8
95.3,676914,455119,R,R,-0.29,1.11,0.31,2.69,70.1,6.5,3,2,0,2,3,3,14.0,81.4
81.2,608336,608379,L,R,-1.17,0.56,-0.11,2.64,66.3,6.8,5,0,2,2,1,1,64.0,69.6
93.3,677800,592332,L,R,-0.89,1.39,-0.95,2.15,73.9,7.2,13,2,1,0,0,0,40.0,85.9
86.3,593428,641703,R,R,0.78,-0.02,0.79,1.9,58.5,7.8,9,2,0,2,4,1,37.0,83.0
91.1,691016,605177,L,L,1.13,1.14,1.07,2.5,73.6,7.3,14,1,1,1,1,5,-37.0,60.7
95.9,701538,595014,L,R,-1.27,0.33,0.56,2.56,78.6,7.1,6,2,3,1,2,5,13.0,80.6
86.0,605141,615698,R,R,0.45,-0.01,0.11,1.58,73.1,7.8,8,1,0,0,4,1,-33.0,50.2
88.9,686765,682254,R,L,0.03,0.47,-0.24,2.1,66.3,7.0,5,0,0,2,3,1,3.0,101.4
84.9,573262,686796,L,L,-0.41,0.21,0.38,1.45,69.7,8.1,14,2,1,2,7,0,73.0,78.7
87.1,667670,683004,R,R,0.19,0.12,0.61,1.96,73.8,7.5,9,1,1,2,3,2,63.0,71.0
72.9,664770,675540,L,R,1.06,-0.91,-0.17,2.07,68.3,6.2,8,2,1,2,1,2,32.0,94.5
84.1,672580,625643,R,R,0.37,-0.52,-0.56,1.86,75.0,8.1,7,0,0,0,1,0,-36.0,87.0
87.5,621020,695076,R,R,0.12,-0.24,-0.19,1.8,69.6,7.8,8,1,2,2,0,0,-39.0,73.0
97.5,642715,670280,R,R,-0.52,1.48,0.12,2.48,77.0,8.5,5,1,0,0,5,0,74.0,95.8
93.0,669364,657024,L,R,-0.63,1.45,-0.17,2.39,62.1,6.3,5,0,0,1,5,1,26.0,72.6
95.4,678009,680732,L,R,-0.67,1.51,-0.23,3.11,66.3,6.2,2,0,2,2,0,0,33.0,74.6
87.4,668670,672860,R,R,0.04,0.46,0.35,2.44,68.1,8.1,6,1,1,1,4,1,20.0,91.2
94.7,664056,680885,R,R,0.22,0.9,0.24,3.2,59.9,6.0,2,2,0,0,0,2,65.0,73.9
89.7,668942,687765,L,R,0.52,0.28,0.37,3.38,65.8,6.4,3,0,0,0,2,0,49.0,59.5
77.5,672279,694738,L,R,1.64,-0.45,-0.59,1.56,66.4,7.9,7,0,2,2,2,3,-21.0,78.7
86.9,664040,472610,L,R,-1.01,0.44,-0.28,2.38,76.6,6.8,4,0,0,1,6,2,-3.0,104.5
87.0,572233,806185,R,R,-0.64,-0.15,0.18,2.76,80.1,7.8,5,2,3,1,1,3,17.0,112.5
99.5,671213,682254,L,L,0.48,1.72,-0.77,2.49,72.4,7.8,4,1,0,2,2,1,20.0,98.6
83.8,640902,684320,R,R,0.61,0.48,0.76,2.47,71.7,7.8,6,1,2,1,2,1,0.0,71.2
86.6,686681,571882,L,R,-1.41,0.71,-0.91,3.19,70.1,6.8,11,2,2,1,0,0,20.0,83.0
95.0,553993,663941,R,R,-0.67,1.47,0.22,3.4,69.4,7.2,2,1,1,2,0,10,29.0,103.3
88.6,693307,656876,R,R,0.39,-0.23,0.04,1.92,76.1,7.3,8,1,2,1,6,1,11.0,104.1
90.9,624641,657006,R,L,0.29,1.35,-0.38,3.22,73.5,7.3,1,2,1,2,2,6,59.0,51.1
93.0,701305,661403,R,R,0.57,0.16,0.3,1.38,75.5,8.7,14,1,2,2,4,3,-52.0,62.0
90.6,695257,661563,R,R,-1.48,0.44,-0.21,2.36,77.5,7.6,5,1,2,2,2,0,22.0,108.6
81.9,521692,680730,R,L,-0.18,-0.45,-0.15,1.47,74.0,8.8,13,1,1,2,0,0,18.0,98.4
93.7,671213,657024,L,R,-0.83,1.41,-0.27,3.05,75.7,6.8,5,0,1,2,1,6,28.0,96.7
96.4,624641,669713,R,R,-0.43,1.23,0.28,2.7,70.9,7.6,6,1,0,1,2,10,35.0,70.7
94.9,676070,670871,R,R,-1.45,0.73,-0.35,2.36,70.4,7.1,4,0,1,0,3,2,7.0,104.1
95.6,664034,683769,R,R,-0.68,1.32,0.53,2.39,73.8,7.5,6,0,0,1,1,2,46.0,94.4
87.8,664023,592836,L,R,-0.87,0.14,0.18,1.56,75.5,7.2,8,1,1,2,1,1,-14.0,86.0
93.9,691594,684320,R,R,-0.43,1.14,0.9,2.27,63.0,7.1,14,0,0,0,2,1,11.0,87.9
96.4,663368,656222,R,L,0.64,1.5,-0.08,2.95,67.1,7.5,2,2,2,2,5,2,61.0,89.5
96.0,691011,623465,L,R,-1.11,0.97,-0.47,1.69,68.0,6.5,7,1,1,0,1,0,19.0,76.0
85.0,608348,668943,R,R,0.09,0.11,-0.32,3.31,64.2,5.1,1,1,1,0,9,8,7.0,74.3
94.8,444482,669194,L,R,-0.33,1.61,0.16,1.5,80.7,7.6,14,2,0,0,2,11,-17.0,98.1
95.3,453568,808967,L,R,-0.42,0.92,0.13,2.92,64.2,5.9,5,0,2,2,0,0,37.0,67.3
95.4,641857,808967,L,R,-0.28,1.25,0.93,1.67,68.5,6.7,14,0,0,0,0,0,-37.0,81.7
85.2,664034,592791,R,R,0.54,0.94,0.26,2.06,76.1,8.0,5,1,1,1,0,1,-7.0,84.7
96.3,676914,677960,R,L,0.69,1.34,-0.8,1.92,69.1,6.5,7,1,2,0,0,2,-38.0,65.9
99.6,656541,664854,L,R,-0.27,1.17,0.23,1.69,76.0,7.2,8,1,0,0,2,5,-10.0,107.1
88.2,657041,434378,R,R,0.59,0.49,0.81,2.63,70.5,7.7,3,2,1,2,3,4,50.0,73.2
91.0,596103,686973,R,R,0.26,0.36,-0.17,2.6,73.2,7.1,5,1,1,2,8,0,10.0,77.7
93.3,645302,683155,R,R,-0.81,1.17,-0.31,2.5,72.1,7.2,4,0,0,0,0,0,3.0,91.3
95.3,681146,656240,R,R,-0.63,1.21,-0.52,3.63,60.9,6.0,11,1,2,2,5,5,55.0,78.8
88.4,668804,668964,L,R,0.08,0.95,0.24,2.76,73.3,6.2,2,2,1,0,2,3,23.0,92.3
94.4,642715,676755,R,R,-0.8,1.57,0.88,2.44,68.3,8.2,14,1,3,2,4,2,56.0,84.3
93.5,695578,608379,L,R,-0.68,1.51,-0.5,2.92,74.5,7.8,4,0,3,2,4,4,55.0,79.9
84.7,670764,663554,L,R,0.17,-0.03,-0.47,2.13,67.8,7.8,4,1,2,2,2,0,18.0,81.1
96.5,650333,607455,L,L,0.83,1.27,0.81,3.32,64.0,5.6,3,2,1,0,2,0,72.0,77.2
91.1,686482,682990,L,R,-1.15,0.5,-0.57,3.28,64.4,7.2,1,2,1,1,0,0,63.0,85.1
90.4,669224,621107,L,R,0.07,0.8,0.75,2.37,72.7,7.0,6,1,2,0,0,3,-22.0,67.7
83.2,672279,681810,L,R,1.45,0.01,-0.37,2.3,70.1,7.3,4,0,1,2,6,3,26.0,63.8
94.2,681393,701581,R,R,-0.31,1.54,0.1,2.92,69.6,6.6,2,1,0,1,1,0,23.0,102.5
96.0,656811,805673,L,R,-1.08,1.39,-0.01,3.55,66.4,5.7,11,2,0,2,0,0,34.0,92.5
96.3,668904,677960,R,L,0.97,0.89,-0.49,2.07,76.5,7.7,7,1,1,1,0,4,5.0,111.6
96.5,702616,650895,L,R,-0.61,1.09,-0.16,2.91,74.0,7.4,2,1,1,1,8,0,2.0,106.2
94.6,605141,650633,R,R,-1.41,0.38,-0.26,0.81,70.4,7.6,13,2,1,2,1,2,-18.0,78.3
97.7,681393,643377,R,R,-0.8,1.25,0.68,2.41,67.8,7.0,6,0,0,1,3,3,31.0,82.8
83.9,668939,643410,L,R,0.26,0.03,0.14,1.01,66.8,7.5,14,1,2,1,4,1,-39.0,95.4
78.6,596142,500779,R,L,-0.62,-0.81,-0.13,0.86,71.6,8.2,13,1,2,2,0,0,16.0,82.1
91.5,663728,683155,L,R,-1.39,1.06,-1.16,3.24,78.3,7.3,11,0,0,1,3,2,62.0,72.5
84.8,663743,701581,R,R,0.23,0.14,0.15,3.18,75.6,6.6,2,0,0,1,1,0,9.0,96.3
89.3,493329,571578,R,L,0.16,0.65,0.46,2.88,72.4,7.5,3,0,2,2,3,1,10.0,99.0
92.6,686797,544150,L,R,-0.25,0.96,0.25,2.5,71.2,6.6,5,2,0,0,2,0,21.0,90.6
92.7,672386,675540,R,R,-0.15,1.57,0.13,3.13,81.5,6.4,2,0,2,2,1,2,29.0,76.6
89.1,691026,596295,R,L,0.5,1.21,0.52,1.72,76.8,8.2,9,0,3,1,0,0,64.0,82.8
93.0,650402,663559,R,L,0.64,1.67,0.43,2.09,66.8,6.7,6,0,1,2,2,3,13.0,96.7
80.9,680977,596295,L,L,-0.29,0.04,-0.12,2.76,75.0,6.5,5,1,0,1,0,0,25.0,67.2
85.9,592273,623167,R,R,0.73,0.36,0.04,2.99,67.5,6.6,5,2,1,0,0,0,53.0,69.8
88.5,669701,669372,L,R,-0.82,0.17,0.54,1.57,74.0,7.8,9,2,0,0,0,0,19.0,12.5
93.4,457705,607067,R,R,-0.63,1.24,0.29,1.63,72.0,8.0,9,0,3,2,2,4,29.0,73.3
98.8,678009,682254,L,L,0.53,1.66,0.49,2.02,65.8,6.4,9,2,1,0,2,0,27.0,78.2
94.5,596115,592332,R,R,-1.16,1.17,0.22,2.15,66.2,6.9,8,2,2,0,0,0,41.0,75.2
100.3,691176,694973,L,R,-1.61,0.84,0.28,2.45,73.8,7.1,6,0,1,2,0,0,-20.0,85.1
87.5,624585,656731,R,R,0.19,0.23,-0.41,2.37,78.5,7.6,4,1,2,2,2,0,35.0,93.5
97.8,669257,670970,R,L,1.18,0.82,-0.58,2.96,61.3,6.2,1,2,0,0,1,4,51.0,73.1
91.8,686681,571882,L,R,0.05,0.65,1.06,2.89,64.9,6.2,12,2,0,1,4,4,61.0,56.3
85.9,624413,668964,R,R,0.45,0.3,1.06,2.64,72.0,7.4,12,0,0,1,0,0,-12.0,80.9
83.3,696100,571927,R,L,0.96,-0.33,0.73,0.85,74.6,8.2,14,0,1,2,5,6,-27.0,61.9
83.1,621020,695076,R,R,0.17,-0.06,-1.09,3.21,77.8,7.2,11,1,0,0,0,0,31.0,96.3
89.5,678246,670046,R,L,0.81,1.41,0.59,1.94,74.9,8.3,9,0,1,0,7,0,35.0,96.1
85.5,669707,642547,R,R,0.22,0.44,0.42,1.71,71.7,8.6,9,1,1,0,0,1,30.0,85.6
90.0,691023,683409,R,R,-0.77,0.78,0.28,2.83,80.4,8.0,6,2,1,2,3,3,6.0,95.9
87.6,663743,642232,R,L,1.65,0.53,-0.3,2.59,71.5,5.8,4,2,1,2,2,0,-11.0,99.4
94.5,665833,642547,L,R,-0.52,1.37,-0.52,3.68,66.4,5.7,1,2,0,1,0,0,-30.0,101.7
79.6,671218,571945,R,R,0.39,-1.08,0.34,2.1,74.9,7.1,6,2,0,0,3,6,-50.0,81.5
94.4,691026,694738,R,R,-1.55,0.26,-0.15,2.83,70.0,6.5,5,1,3,2,2,3,38.0,70.0
88.5,669911,669461,R,L,-0.43,0.0,-0.83,2.59,75.2,7.7,13,1,2,2,2,5,-30.0,78.9
95.0,453568,808967,L,R,-0.33,1.15,-0.01,3.13,69.3,6.6,2,1,1,1,1,4,25.0,76.9
85.4,663368,640455,R,L,1.18,0.06,0.41,2.16,62.6,7.5,9,1,0,2,4,0,-26.0,95.8
89.4,696285,624133,R,L,1.05,0.78,-0.67,2.63,63.8,5.7,4,2,0,2,3,0,50.0,62.8
102.5,666969,695243,R,R,-1.19,1.32,0.64,2.55,69.0,7.6,6,2,2,1,2,3,-13.0,102.2
95.0,686668,676508,R,R,-0.27,1.16,0.52,2.82,71.3,7.1,6,2,0,1,2,6,18.0,106.1
90.0,671218,593958,R,L,-0.19,0.86,-0.47,2.77,73.0,6.4,1,1,1,1,0,1,60.0,74.1
92.7,668939,543859,L,R,-1.32,0.87,-0.56,1.97,67.8,7.2,7,0,1,1,7,0,40.0,74.3
90.7,680977,663546,L,R,0.14,0.69,0.78,2.91,67.3,6.6,3,1,1,0,2,4,12.0,84.0
85.3,641933,657024,R,R,-0.82,0.09,-0.98,1.17,64.0,8.2,13,1,0,2,1,6,-23.0,78.0
93.8,668930,682847,L,R,-1.33,0.17,-0.53,2.69,68.6,5.7,4,2,0,0,1,0,18.0,79.7
85.1,543309,518876,R,R,0.4,0.18,0.3,2.77,71.7,7.7,6,2,0,2,4,0,40.0,91.8
86.3,660766,554430,R,R,0.87,0.08,0.4,1.9,63.1,8.0,9,0,3,2,2,0,-36.0,77.8
78.8,687231,600917,R,R,1.08,0.14,-0.4,2.5,70.4,7.8,4,1,2,2,1,5,4.0,74.9
88.7,641487,676664,L,L,1.34,0.61,0.0,2.68,72.0,6.8,2,2,1,1,2,0,10.0,80.0
94.9,671056,681810,R,R,-1.57,0.65,-0.03,2.25,72.0,6.1,5,2,3,2,6,3,25.0,83.0
86.0,516782,641729,R,R,0.05,0.29,-0.27,3.07,70.7,6.4,2,0,1,0,1,3,53.0,75.4
93.2,676113,519326,L,R,-0.62,1.1,-0.42,2.31,70.3,6.9,4,1,2,2,0,2,27.0,72.4
78.9,664238,676664,R,L,-1.29,0.19,-0.58,2.72,70.4,6.8,4,0,0,2,1,0,10.0,81.8
96.2,672820,689225,R,R,-0.44,1.48,0.68,3.24,74.7,7.5,3,1,0,1,0,0,73.0,85.1
98.3,691718,668881,L,R,-0.82,1.13,0.15,2.96,76.5,6.9,2,1,0,0,0,0,33.0,100.5
85.6,676356,682990,R,R,0.34,-0.27,0.4,1.05,72.4,8.5,14,1,1,2,0,0,-20.0,90.1
94.2,691026,683409,R,R,-0.97,0.82,-0.47,2.9,71.1,6.9,1,2,2,2,8,5,41.0,81.1
93.3,665742,681347,L,R,-0.91,1.47,-0.16,1.93,69.6,5.8,8,0,2,0,1,6,-14.0,105.9
83.1,686482,672456,L,R,0.9,0.06,0.3,2.39,72.1,7.7,6,1,0,0,0,2,17.0,95.4
83.7,680977,596295,L,L,-0.36,0.25,-0.39,2.55,73.6,6.6,4,1,0,2,1,0,21.0,99.9
80.3,664023,607259,L,R,-0.97,0.44,-0.08,3.34,74.3,6.7,2,1,1,2,0,0,31.0,100.0
86.8,624428,640448,L,R,-0.4,0.07,-0.35,2.38,63.0,6.2,4,1,0,0,4,4,31.0,68.1
89.9,660821,686973,L,R,0.36,0.3,0.26,2.57,73.2,6.3,5,2,0,2,3,0,40.0,68.2
86.5,663616,622786,L,R,0.27,0.38,-0.5,1.64,70.7,8.2,13,1,3,2,4,4,4.0,68.8
98.1,624413,676879,R,L,0.5,1.27,0.75,3.15,73.8,7.7,3,1,3,1,0,2,44.0,107.4
